123173,6590,2009-04-12T13:15:00.000-07:00,23,85,0.271
123173,11119,2010-08-06T18:40:00.000-07:00,97,369,0.263
123173,12614,2011-04-08T13:35:00.000-07:00,22,94,0.234
123173,12795,2011-04-20T13:10:00.000-07:00,28,128,0.219
123173,789,2007-04-25T19:05:00.000-07:00,43,144,0.299
123173,8912,2009-10-01T19:05:00.000-07:00,105,351,0.299
123173,1002,2007-05-10T19:05:00.000-07:00,61,201,0.303
123173,10089,2010-05-20T19:05:00.000-07:00,57,211,0.27
123173,10269,2010-06-02T19:05:00.000-07:00,68,255,0.267
123173,10323,2010-06-06T13:35:00.000-07:00,71,273,0.26
123173,10381,2010-06-10T19:05:00.000-07:00,76,286,0.266
123173,10695,2010-07-04T13:35:00.000-07:00,101,344,0.294
123173,10752,2010-07-08T19:05:00.000-07:00,101,352,0.287
123173,10886,2010-07-20T19:05:00.000-07:00,96,348,0.276
123173,11066,2010-08-02T19:10:00.000-07:00,98,366,0.268
123173,11203,2010-08-12T15:35:00.000-07:00,94,364,0.258
123173,11231,2010-08-14T13:10:00.000-07:00,93,365,0.255
123173,11253,2010-08-16T19:05:00.000-07:00,98,371,0.264
123173,11308,2010-08-20T19:10:00.000-07:00,99,366,0.27
123173,11339,2010-08-22T13:10:00.000-07:00,98,367,0.267
123173,11356,2010-08-24T19:05:00.000-07:00,98,363,0.27
123173,11655,2010-09-14T18:40:00.000-07:00,98,357,0.275
123173,11670,2010-09-15T13:10:00.000-07:00,99,355,0.279
123173,12557,2011-04-03T17:00:00.000-07:00,19,81,0.235
123173,1256,2007-05-29T19:10:00.000-07:00,81,265,0.306
123173,12577,2011-04-05T15:35:00.000-07:00,20,85,0.235
123173,12630,2011-04-09T19:05:00.000-07:00,24,97,0.247
123173,12717,2011-04-15T18:40:00.000-07:00,28,113,0.248
123173,13097,2011-05-11T19:15:00.000-07:00,41,186,0.22
123173,13176,2011-05-16T18:40:00.000-07:00,43,198,0.217
123173,13300,2011-05-25T19:15:00.000-07:00,53,230,0.23
123173,13391,2011-05-31T18:09:00.000-07:00,56,250,0.224
123173,1348,2007-06-05T19:05:00.000-07:00,88,295,0.298
123173,1364,2007-06-06T13:35:00.000-07:00,90,300,0.3
123173,1538,2007-06-19T19:05:00.000-07:00,96,325,0.295
123173,154,2007-03-09T13:05:00.000-08:00,4,14,0.286
123173,1553,2007-06-20T19:05:00.000-07:00,97,325,0.298
123173,2051,2007-07-28T19:05:00.000-07:00,70,232,0.302
123173,2286,2007-08-15T13:05:00.000-07:00,65,237,0.274
123173,2421,2007-08-24T19:05:00.000-07:00,66,228,0.289
123173,2509,2007-08-30T19:05:00.000-07:00,71,234,0.303
123173,2510,2007-08-31T19:05:00.000-07:00,72,235,0.306
123173,2570,2007-09-04T19:10:00.000-07:00,69,233,0.296
123173,283,2007-03-18T13:05:00.000-07:00,8,32,0.25
123173,2831,2007-09-23T14:05:00.000-07:00,64,222,0.288
123173,3067,2008-03-04T13:05:00.000-08:00,2,14,0.143
123173,3136,2008-03-08T13:05:00.000-08:00,4,20,0.2
123173,3202,2008-03-12T13:05:00.000-07:00,5,26,0.192
123173,3213,2008-03-13T13:05:00.000-07:00,7,29,0.241
123173,3242,2008-03-15T13:05:00.000-07:00,8,32,0.25
123173,3343,2008-03-22T13:05:00.000-07:00,16,48,0.333
123173,3358,2008-03-23T13:05:00.000-07:00,18,51,0.353
123173,336,2007-03-22T13:05:00.000-07:00,10,39,0.256
123173,3402,2008-03-26T13:05:00.000-07:00,20,58,0.345
123173,3445,2008-03-29T13:05:00.000-07:00,23,64,0.359
123173,3461,2008-03-31T19:05:00.000-07:00,25,68,0.368
123173,3508,2008-04-04T13:20:00.000-07:00,28,83,0.337
123173,3571,2008-04-08T19:05:00.000-07:00,32,97,0.33
123173,3586,2008-04-09T19:05:00.000-07:00,33,101,0.327
123173,3727,2008-04-20T13:05:00.000-07:00,45,135,0.333
123173,3745,2008-04-21T19:05:00.000-07:00,49,140,0.35
123173,3759,2008-04-22T19:05:00.000-07:00,53,145,0.366
123173,3845,2008-04-28T18:40:00.000-07:00,58,168,0.345
123173,3853,2008-04-29T18:40:00.000-07:00,60,172,0.349
123173,3910,2008-05-03T18:05:00.000-07:00,66,185,0.357
123173,3993,2008-05-09T19:40:00.000-07:00,72,209,0.344
123173,4088,2008-05-16T19:05:00.000-07:00,81,235,0.345
123173,4119,2008-05-18T14:05:00.000-07:00,85,244,0.348
